PCBIndex,PadID,Step,StepOrderNo,ShapeID,SizeArea,ComponentID,PosX,PosY,SizeX,SizeY,Volume,Height,Area,OffsetX,OffsetY,Result,RealVol,RealArea,PinNumber,BRDir,BRLength,SHLength,SHBal,Array,ScaleX,ScaleY,ShapeError,BridgeError,MaxHeight,RealSizeX,RealSizeY,Frame,Group,ApertureSizeX,ApertureSizeY,PadComment,OffsetInFrmX,OffsetInFrmY,SizeInFrmX,SizeInFrmY,MultiResult,AreaRatio,CorrectedResult,BridgedPadsNum
2399,1918,0,0,2,266897,TP79,2.749997,71.95,1570,169.9981,93.66457,82.91606,112.9631,48.12755,13.76629,1,2.499879E+07,301495.2,5,3,0,0,0,1,14.84332,14.84643,0,0,121.7901,1499.43,255.675,32,2,0,0," ",197,1093,127,33,0,0.766954,0,0
2399,1919,0,0,2,266897,TP79,2.749997,72.35,1570,169.9981,93.19294,84.90659,109.7594,29.25287,13.79913,1,2.487292E+07,292944.4,6,3,0,0,0,1,14.84342,14.84667,0,0,137.1136,1505.417,250.6208,32,2,0,0," ",197,1066,127,33,0,0.766954,0,0
2399,1920,0,0,2,266905.5,TP79,2.749997,72.75,1570,170.0036,94.69681,85.34186,110.9617,38.70284,8.025175,1,2.52751E+07,296163,7,3,0,0,0,1,14.84334,14.84694,0,0,129.99,1508.153,238.6837,32,2,0,0," ",197,1039,127,33,0,0.766954,0,0
2399,1921,0,0,2,266908.4,TP79,2.749997,73.14999,1570,170.0054,91.92847,83.03054,110.7165,46.0407,17.58386,1,2.453648E+07,295511.5,8,3,0,0,0,1,14.84348,14.84714,0,0,129.6042,1537.27,243.2561,32,2,0,0," ",197,1012,127,33,0,0.766954,0,0
2399,1922,0,0,2,266897,TP79,2.749997,73.55,1570,169.9981,93.90203,83.14055,112.9437,48.06448,18.74417,1,2.506217E+07,301443.4,9,3,0,0,0,1,14.84371,14.84744,0,0,125.3544,1529.102,256.3133,32,2,0,0," ",197,985,127,34,0,0.766954,0,0
2399,1923,0,0,2,266897,TP79,2.749997,73.95,1570,169.9981,94.11353,83.41811,112.8215,46.35507,14.08083,1,2.511862E+07,301117.1,10,3,0,0,0,1,14.84377,14.84749,0,0,125.8822,1527.79,250.5695,32,2,0,0," ",197,958,127,34,0,0.766954,0,0
2399,1924,0,0,2,266911.4,TP15,147.15,76.14999,1570.009,170.0063,92.37753,88.28497,104.6356,0.045336,-15.58887,1,2.465662E+07,279284.4,1,3,0,0,0,1,14.8558,14.85448,0,0,155.6821,1482.009,243.6882,5,2,0,0," ",1780,881,126,33,0,0.766954,0,0
2399,1925,0,0,2,266898.6,TP15,147.15,76.55,1570.009,169.9981,93.81017,86.72835,108.1655,-12.64007,-18.86359,1,2.50378E+07,288692.3,2,3,0,0,0,1,14.85616,14.85442,0,0,144.0845,1502.679,254.7519,5,2,0,0," ",1780,854,126,33,0,0.766954,0,0
2399,1926,0,0,2,266898.6,TP15,147.15,76.95,1570.009,169.9981,93.8741,86.50919,108.5135,-5.913882,-19.48755,1,2.505487E+07,289620.9,3,3,0,0,0,1,14.85634,14.85457,0,0,151.6526,1504.529,244.666,5,2,0,0," ",1780,827,126,33,0,0.766954,0,0
2399,1927,0,0,2,266898.6,TP15,147.15,77.35,1570.009,169.9981,91.23312,84.88715,107.4758,-9.68047,-23.09455,1,2.434999E+07,286851.3,4,3,0,0,0,1,14.8562,14.85478,0,0,137.2726,1494.33,242.5598,5,2,0,0," ",1780,800,126,33,0,0.766954,0,0
2399,1928,0,0,2,266910,TP15,147.15,77.75,1570.009,170.0054,95.88306,87.6152,109.4365,-4.189181,-23.81294,1,2.559214E+07,292097.1,5,3,0,0,0,1,14.85618,14.85498,0,0,137.3274,1505.695,243.7653,5,2,0,0," ",1780,773,126,33,0,0.766954,0,0
2399,1929,0,0,2,266911.4,TP15,147.15,78.14999,1570.009,170.0063,95.94599,86.75283,110.597,-7.000138,-21.76785,1,2.560908E+07,295195.9,6,3,0,0,0,1,14.85625,14.85523,0,0,137.7867,1494.439,258.2538,5,2,0,0," ",1780,746,126,33,0,0.766954,0,0
2399,1930,0,0,2,266898.6,TP15,147.15,78.55,1570.009,169.9981,93.20324,84.48689,110.3168,-4.338006,-19.37242,1,2.487581E+07,294434,7,3,0,0,0,1,14.85658,14.85527,0,0,128.0248,1512.272,231.0999,5,2,0,0," ",1780,720,126,32,0,0.766954,0,0
2399,1931,0,0,2,266898.6,TP15,147.15,78.95,1570.009,169.9981,95.35899,87.59027,108.8694,-9.357819,-16.07962,1,2.545118E+07,290570.8,8,3,0,0,0,1,14.85644,14.85556,0,0,146.0587,1491.825,246.8169,5,2,0,0," ",1780,693,126,32,0,0.766954,0,0
2399,1932,0,0,2,266898.6,TP15,147.15,79.35,1570.009,169.9981,97.77979,85.71397,114.0768,-1.895164,-20.08064,1,2.609729E+07,304469.5,9,3,0,0,0,1,14.85664,14.85601,0,0,138.74,1523.582,246.1851,5,2,0,0," ",1780,666,126,32,0,0.766954,0,0
2399,1933,0,0,2,266910,TP15,147.15,79.75,1570.009,170.0054,99.50139,84.81651,117.3137,-6.049953,-26.11931,1,2.655791E+07,313122,10,3,0,0,0,1,14.85648,14.85589,0,0,134.0803,1534.116,236.5282,5,2,0,0," ",1779,639,126,32,0,0.766954,0,0
2399,1934,0,0,2,266908.6,TP78,5.749997,87.14999,1570.001,170.0054,88.80729,79.07687,112.305,32.65205,9.437402,1,2.370343E+07,299751.7,1,3,0,0,0,1,14.84135,14.839,0,0,142.915,1517.748,241.8004,31,2,0,0," ",401,1859,127,32,0,0.766954,0,0
2399,1935,0,0,2,266897.2,TP78,5.749997,87.55,1570.001,169.9981,86.81631,78.93384,109.9862,41.03947,15.71934,1,2.317103E+07,293550.1,2,3,0,0,0,1,14.84142,14.839,0,0,142.6308,1502.393,234.8917,31,2,0,0," ",401,1832,127,32,0,0.766954,0,0
2399,1936,0,0,2,266897.2,TP78,5.749997,87.95,1570.001,169.9981,82.44957,76.48038,107.8049,30.59723,15.80476,1,2.200556E+07,287728.1,3,3,0,0,0,1,14.84161,14.83927,0,0,137.7087,1500.257,233.0555,31,2,0,0," ",401,1805,127,32,0,0.766954,0,0
2399,1937,0,0,2,266897.2,TP78,5.749997,88.35,1570.001,169.9981,82.46054,77.23012,106.7725,35.5126,12.69517,1,2.200849E+07,284972.9,4,3,0,0,0,1,14.84168,14.84001,0,0,142.5891,1494.026,233.1596,31,2,0,0," ",401,1778,127,32,0,0.766954,0,0
2399,1938,0,0,2,266908.6,TP78,5.749997,88.75,1570.001,170.0054,85.63268,78.18817,109.5213,37.81886,12.53944,1,2.285609E+07,292321.6,5,3,0,0,0,1,14.84201,14.84009,0,0,137.5635,1518.419,249.5007,31,2,0,0," ",401,1750,127,33,0,0.766954,0,0
2399,1939,0,0,2,266911.4,TP78,5.749997,89.14999,1570.001,170.0072,85.50334,77.97593,109.6535,44.94583,12.32267,1,2.282182E+07,292677.7,6,3,0,0,0,1,14.84213,14.84083,0,0,131.7768,1525.072,231.4333,31,2,0,0," ",401,1723,127,33,0,0.766954,0,0
2399,1940,0,0,2,266897.2,TP78,5.749997,89.55,1570.001,169.9981,86.37274,79.64156,108.4518,33.63533,24.11616,1,2.305264E+07,289454.9,7,3,0,0,0,1,14.84234,14.84072,0,0,141.6287,1504.421,236.5402,31,2,0,0," ",401,1696,127,33,0,0.766954,0,0
2399,1941,0,0,2,266897.2,TP78,5.749997,89.95,1570.001,169.9981,88.61292,79.42635,111.5662,44.63329,18.35221,1,2.365054E+07,297767,8,3,0,0,0,1,14.84243,14.8412,0,0,128.8433,1511.205,238.9048,31,2,0,0," ",401,1669,127,34,0,0.766954,0,0
2399,1942,0,0,2,266897.2,TP78,5.749997,90.35,1570.001,169.9981,88.09877,79.11216,111.3593,27.06339,17.60625,1,2.351332E+07,297214.9,9,3,0,0,0,1,14.84256,14.84157,0,0,127.6814,1518.589,236.3256,31,2,0,0," ",401,1642,127,34,0,0.766954,0,0
2399,1943,0,0,2,266908.6,TP78,5.749997,90.75,1570.001,170.0054,93.12037,82.1358,113.3737,44.89979,18.4112,1,2.485462E+07,302604,10,3,0,0,0,1,14.84279,14.84202,0,0,130.5462,1507.653,250.7072,31,2,0,0," ",401,1615,127,34,0,0.766954,0,0
2399,1944,0,0,2,266898.6,TP16,146.15,92.95,1570.009,169.9981,83.86802,83.66885,100.238,38.11639,-21.9791,1,2.238426E+07,267533.9,1,3,0,0,0,1,14.85346,14.84849,0,0,158.083,1468.368,245.89,6,2,0,0," ",1778,1697,126,33,0,0.766954,0,0
2399,1945,0,0,2,266898.6,TP16,146.15,93.35,1570.009,169.9981,82.46127,81.78667,100.8248,31.03937,-17.62438,1,2.20088E+07,269100.1,2,3,0,0,0,1,14.85422,14.84922,0,0,141.4048,1485.504,239.7753,6,2,0,0," ",1778,1670,126,33,0,0.766954,0,0
2399,1946,0,0,2,266910,TP16,146.15,93.75,1570.009,170.0054,86.27519,83.3084,103.5612,17.42735,-12.30653,1,2.302771E+07,276415.2,3,3,0,0,0,1,14.85432,14.84977,0,0,148.9481,1469.749,245.4888,6,2,0,0," ",1778,1643,126,33,0,0.766954,0,0
2399,1947,0,0,2,266912.8,TP16,146.15,94.14999,1570.009,170.0072,85.5097,83.46052,102.4553,26.64861,-23.20091,1,2.282364E+07,273466.3,4,3,0,0,0,1,14.85475,14.84974,0,0,158.806,1484.36,232.3336,6,2,0,0," ",1778,1616,126,33,0,0.766954,0,0
2399,1948,0,0,2,266898.6,TP16,146.15,94.55,1570.009,169.9981,86.48508,82.83882,104.4016,22.64814,-23.10015,1,2.308274E+07,278646.4,5,3,0,0,0,1,14.85457,14.85023,0,0,143.4294,1479.603,261.8168,6,2,0,0," ",1778,1589,126,33,0,0.766954,0,0
2399,1949,0,0,2,266898.6,TP16,146.15,94.95,1570.009,169.9981,82.57419,80.90642,102.0614,12.25451,-25.35717,1,2.203893E+07,272400.3,6,3,0,0,0,1,14.85483,14.8503,0,0,138.9302,1486.8,231.9054,6,2,0,0," ",1778,1562,126,33,0,0.766954,0,0
2399,1950,0,0,2,266901.4,TP16,146.15,95.35,1570.009,169.9999,84.72089,83.44889,101.5243,5.706439,-24.57789,1,2.261212E+07,270969.8,7,3,0,0,0,1,14.85451,14.85043,0,0,148.985,1460.438,248.9096,6,2,0,0," ",1778,1535,126,33,0,0.766954,0,0
2399,1951,0,0,2,266910,TP16,146.15,95.75,1570.009,170.0054,83.99156,83.88007,100.1329,14.39969,-15.28583,1,2.241818E+07,267264.7,8,3,0,0,0,1,14.85484,14.85075,0,0,146.7949,1465.972,234.3742,6,2,0,0," ",1778,1508,126,33,0,0.766954,0,0
2399,1952,0,0,2,266910,TP16,146.15,96.14999,1570.009,170.0054,86.75522,82.42801,105.2497,25.1277,-20.06468,1,2.315583E+07,280921.9,9,3,0,0,0,1,14.85503,14.85091,0,0,144.5967,1486.97,244.2587,6,2,0,0," ",1778,1481,126,34,0,0.766954,0,0
2399,1953,0,0,2,266898.6,TP16,146.15,96.55,1570.009,169.9981,86.70879,84.29517,102.8633,21.52305,-21.86882,1,2.314245E+07,274540.7,10,3,0,0,0,1,14.85524,14.85114,0,0,163.8163,1449.084,244.5199,6,2,0,0," ",1778,1454,126,34,0,0.766954,0,0
2399,1954,0,0,2,266896.9,U129,13,102.3,1569.999,169.9981,99.01215,88.55994,111.8024,46.08385,17.06406,1,2.642603E+07,298397.1,1,3,0,0,0,1,14.84483,14.8443,0,0,115.0146,1528.329,246.8698,28,10,0,0," ",404,1492,129,32,0,0.766954,0,0
2399,1955,0,0,2,266896.9,U129,13,102.7,1569.999,169.9981,101.1787,88.91681,113.7903,42.7039,17.16057,1,2.700427E+07,303702.6,2,3,0,0,0,1,14.84502,14.84471,0,0,125.6324,1514.515,244.53,28,10,0,0," ",405,1465,128,32,0,0.766954,0,0
2399,1956,0,0,2,266896.9,U129,13,103.1,1569.999,169.9981,101.1647,89.29134,113.2974,30.69982,11.518,1,2.700055E+07,302387.2,3,3,0,0,0,1,14.84522,14.8451,0,0,125.9825,1494.431,246.6566,28,10,0,0," ",405,1438,129,32,0,0.766954,0,0
2399,1957,0,0,2,266908.3,U129,13,103.5,1569.999,170.0054,95.81264,85.64317,111.8742,42.88696,12.40092,1,2.557319E+07,298601.6,4,3,0,0,0,1,14.84566,14.84559,0,0,119.3159,1508.305,266.5646,28,10,0,0," ",405,1411,127,32,0,0.766954,0,0
2399,1958,0,0,2,266908.3,U129,13,103.9,1569.999,170.0054,99.43217,86.09825,115.4869,35.8224,10.46213,1,2.653927E+07,308244,5,3,0,0,0,1,14.84581,14.84597,0,0,115.5573,1516.039,255.6471,28,10,0,0," ",405,1384,127,32,0,0.766954,0,0
2399,1959,0,0,2,266897.1,TP77,4.749997,103.95,1570,169.9981,90.07748,80.1985,112.3182,43.61236,14.99843,1,2.404141E+07,299773.8,1,3,0,0,0,1,14.84923,14.85517,0,0,133.4632,1535.334,241.6704,31,2,0,0," ",332,727,127,32,0,0.766954,0,0
2399,1960,0,0,2,266896.9,U129,13,104.3,1569.999,169.9981,100.279,87.2474,114.9363,42.58268,9.864373,1,2.676414E+07,306761.5,6,3,0,0,0,1,14.84604,14.8464,0,0,122.396,1527.875,248.3419,28,10,0,0," ",405,1357,127,32,0,0.766954,0,0
2399,1961,0,0,2,266897.1,TP77,4.749997,104.35,1570,169.9981,88.67065,79.71577,111.2335,30.25255,12.6594,1,2.366594E+07,296879.1,2,3,0,0,0,1,14.84939,14.85544,0,0,131.5305,1510.389,238.8185,31,2,0,0," ",332,700,127,32,0,0.766954,0,0
2399,1962,0,0,2,266896.9,U129,13,104.7,1569.999,169.9981,101.0512,87.65093,115.2883,52.77914,13.86815,1,2.697026E+07,307700.8,7,3,0,0,0,1,14.84623,14.84682,0,0,115.9159,1515.914,260.2761,28,10,0,0," ",405,1330,127,33,0,0.766954,0,0
2399,1963,0,0,2,266909.9,TP77,4.749997,104.75,1570,170.0063,86.77068,79.97272,108.5003,45.70485,14.71021,1,2.315995E+07,289598.1,3,3,0,0,0,1,14.84975,14.8562,0,0,133.6591,1497.021,246.9753,31,2,0,0," ",332,673,127,32,0,0.766954,0,0
2399,1964,0,0,2,266896.9,U129,13,105.1,1569.999,169.9981,101.124,88.02451,114.8817,39.69634,15.08832,1,2.698969E+07,306615.6,8,3,0,0,0,1,14.8466,14.84727,0,0,119.1226,1518.96,241.6651,28,10,0,0," ",405,1303,127,33,0,0.766954,0,0
2399,1965,0,0,2,266908.5,TP77,4.749997,105.15,1570,170.0054,86.58905,78.27147,110.6266,43.99888,8.349533,1,2.311136E+07,295271.8,4,3,0,0,0,1,14.84998,14.85651,0,0,124.9928,1517.551,244.6129,31,2,0,0," ",332,646,127,32,0,0.766954,0,0
2399,1966,0,0,2,266908.3,U129,13,105.5,1569.999,170.0054,102.8342,88.9837,115.5652,44.37743,13.63696,1,2.74473E+07,308453.2,9,3,0,0,0,1,14.84685,14.84769,0,0,128.3687,1519.376,266.9431,28,10,0,0," ",405,1276,127,33,0,0.766954,0,0
2399,1967,0,0,2,266898.5,TP77,4.749997,105.55,1570,169.999,87.04565,79.43817,109.5766,50.77723,16.74942,1,2.323236E+07,292458.3,5,3,0,0,0,1,14.85013,14.85694,0,0,132.7591,1507.777,255.067,31,2,0,0," ",332,619,127,32,0,0.766954,0,0
2399,1968,0,0,2,266908.3,U129,13,105.9,1569.999,170.0054,104.5807,89.31715,117.0892,57.30125,11.7179,1,2.791347E+07,312520.8,10,3,0,0,0,1,14.84705,14.84811,0,0,120.6093,1534.007,248.7331,28,10,0,0," ",405,1249,127,33,0,0.766954,0,0
2399,1969,0,0,2,266897.1,TP77,4.749997,105.95,1570,169.9981,88.72504,80.38832,110.3706,54.63332,13.77244,1,2.368046E+07,294575.8,6,3,0,0,0,1,14.85047,14.85795,0,0,137.5566,1517.413,236.931,31,2,0,0," ",332,592,127,33,0,0.766954,0,0
2399,1970,0,0,2,266896.9,U129,13,106.3,1569.999,169.9981,100.3865,88.03947,114.0244,46.69871,8.451973,1,2.679285E+07,304327.7,11,3,0,0,0,1,14.84731,14.8485,0,0,124.9741,1515.756,245.8232,28,10,0,0," ",405,1222,127,33,0,0.766954,0,0
2399,1971,0,0,2,266897.1,TP77,4.749997,106.35,1570,169.9981,87.40038,80.01616,109.2284,47.05111,15.5868,1,2.332691E+07,291527.4,7,3,0,0,0,1,14.85071,14.8577,0,0,136.7364,1509.156,258.0555,31,2,0,0," ",332,565,127,33,0,0.766954,0,0
2399,1972,0,0,2,266896.9,U129,13,106.7,1569.999,169.9981,103.0902,91.31928,112.8899,44.89767,7.404539,1,2.751446E+07,301299.6,12,3,0,0,0,1,14.84748,14.84896,0,0,132.9585,1499.328,243.8223,28,10,0,0," ",405,1195,127,33,0,0.766954,0,0
2399,1973,0,0,2,266909.9,TP77,4.749997,106.75,1570,170.0063,85.5596,78.55929,108.9109,49.31616,14.05311,1,2.28367E+07,290693.9,8,3,0,0,0,1,14.85096,14.85843,0,0,134.7683,1512.926,259.248,31,2,0,0," ",332,538,127,33,0,0.766954,0,0
2399,1974,0,0,2,266896.9,U129,13,107.1,1569.999,169.9981,99.73668,86.67573,115.0688,42.931,9.177552,1,2.661941E+07,307114.9,13,3,0,0,0,1,14.84773,14.8494,0,0,117.884,1518.988,260.624,28,10,0,0," ",405,1169,127,32,0,0.766954,0,0
2399,1975,0,0,2,266908.5,TP77,4.749997,107.15,1570,170.0054,87.06867,80.16332,108.6141,54.15771,14.62158,1,2.323937E+07,289900.3,9,3,0,0,0,1,14.85104,14.85919,0,0,137.7937,1516.437,234.9093,31,2,0,0," ",332,511,127,33,0,0.766954,0,0
2399,1976,0,0,2,266908.3,U129,13,107.5,1569.999,170.0054,102.8916,89.35992,115.1428,50.32998,10.57733,1,2.746261E+07,307325.8,14,3,0,0,0,1,14.84787,14.84996,0,0,122.9951,1518.489,251.4323,28,10,0,0," ",405,1142,127,32,0,0.766954,0,0
2399,1977,0,0,2,266897.1,TP77,4.749997,107.55,1570,169.9981,90.89684,81.92683,110.9488,48.18123,10.24386,1,2.42601E+07,296119.1,10,3,0,0,0,1,14.85149,14.85927,0,0,140.052,1521.344,237.0241,31,2,0,0," ",332,484,127,33,0,0.766954,0,0
2399,1978,0,0,2,266908.3,U129,13,107.9,1569.999,170.0054,101.9919,88.03011,115.8603,50.47556,11.28469,1,2.722249E+07,309240.7,15,3,0,0,0,1,14.84805,14.85047,0,0,125.1214,1531.883,259.4337,28,10,0,0," ",405,1115,127,32,0,0.766954,0,0
2399,1979,0,0,2,266896.9,U129,13,108.3,1569.999,169.9981,105.8311,90.01636,117.5687,43.34245,8.801379,1,2.824599E+07,313787.3,16,3,0,0,0,1,14.84836,14.85085,0,0,121.2108,1528.594,250.0244,28,10,0,0," ",405,1088,127,32,0,0.766954,0,0
2399,1980,0,0,2,266894,U129,13,108.7,1569.999,169.9963,105.0896,89.66228,117.206,43.03656,9.780631,1,2.804778E+07,312815.8,17,3,0,0,0,1,14.84851,14.85133,0,0,129.295,1511.838,271.1184,28,10,0,0," ",405,1061,127,32,0,0.766954,0,0
2399,1981,0,0,2,266894,U129,13,109.1,1569.999,169.9963,104.5472,88.58894,118.0138,48.23848,7.320751,1,2.790302E+07,314971.8,18,3,0,0,0,1,14.84874,14.85181,0,0,120.439,1548.578,251.0684,28,10,0,0," ",405,1034,127,32,0,0.766954,0,0
2399,1982,0,0,2,266910.8,TP17,145.15,109.75,1570.005,170.0063,81.13013,78.8096,102.9445,0.841605,-27.0562,1,2.165451E+07,274769.9,1,3,0,0,0,1,14.85869,14.8605,0,0,137.0589,1510.778,225.9134,6,2,0,0," ",1708,566,127,33,0,0.766954,0,0
2399,1983,0,0,2,266910.8,TP17,145.15,110.15,1570.005,170.0063,86.67271,81.87313,105.8622,-11.00825,-23.73041,1,2.313388E+07,282557.7,2,3,0,0,0,1,14.85905,14.86007,0,0,136.4443,1484.534,271.3796,6,2,0,0," ",1708,539,127,33,0,0.766954,0,0
2399,1984,0,0,2,266908.3,U129,13,109.5,1569.999,170.0054,102.5109,86.49358,118.5185,48.98594,5.581447,1,2.736099E+07,316335.5,19,3,0,0,0,1,14.84895,14.85243,0,0,119.9919,1545.613,258.5034,28,10,0,0," ",405,1007,127,32,0,0.766954,0,0
2399,1985,0,0,2,266909.7,U129,13,109.9,1569.999,170.0063,105.6162,89.74495,117.6848,43.43698,12.92237,1,2.818998E+07,314112.2,20,3,0,0,0,1,14.84938,14.85233,0,0,125.0142,1536.333,250.3775,28,10,0,0," ",404,980,128,32,0,0.766954,0,0
2399,1986,0,0,2,266909.7,U348,43,109.9,1569.999,170.0063,101.055,89.86895,112.447,33.84927,0.220299,1,2.697255E+07,300132,1,3,0,0,0,1,14.84836,14.85343,0,0,129.5663,1520.762,253.0132,20,16,0,0," ",527,632,126,32,0,0.766954,0,0
2399,1987,0,0,2,266896.9,U129,13,110.3,1569.999,169.9981,102.0336,87.28415,116.8982,34.33189,10.95342,1,2.723244E+07,311997.6,21,3,0,0,0,1,14.84936,14.85357,0,0,121.5638,1530.122,257.2767,28,10,0,0," ",404,953,127,33,0,0.766954,0,0
2399,1988,0,0,2,266896.9,U348,43,110.3,1569.999,169.9981,105.816,92.18436,114.7873,32.69346,-1.429745,1,2.824196E+07,306363.9,2,3,0,0,0,1,14.84864,14.85412,0,0,133.3297,1503.403,248.7476,20,16,0,0," ",527,605,126,32,0,0.766954,0,0
2399,1989,0,0,2,266898,TP17,145.15,110.55,1570.005,169.9981,81.84707,79.40767,103.072,-20.07227,-35.32999,1,2.184482E+07,275097.1,3,3,0,0,0,1,14.85921,14.86051,0,0,136.7298,1488.083,227.4073,6,2,0,0," ",1708,512,127,33,0,0.766954,0,0
2399,1990,0,0,2,266897.9,TP17,145.15,110.95,1570.005,169.9981,87.70306,82.19232,106.7047,5.267581,-25.22179,1,2.340777E+07,284792.6,4,3,0,0,0,1,14.85951,14.86078,0,0,142.8681,1486.055,237.0469,6,2,0,0," ",1708,485,127,33,0,0.766954,0,0
2399,1991,0,0,2,266896.9,U129,13,110.7,1569.999,169.9981,107.9298,90.3035,119.519,38.46187,10.0161,1,2.880614E+07,318992.5,22,3,0,0,0,1,14.84964,14.85371,0,0,125.35,1541.269,251.7652,28,10,0,0," ",404,926,127,33,0,0.766954,0,0
2399,1992,0,0,2,266896.9,U348,43,110.7,1569.999,169.9981,107.3589,93.65732,114.6294,52.36925,-2.237637,1,2.865375E+07,305942.4,3,3,0,0,0,1,14.84871,14.85472,0,0,137.3334,1519.972,258.1588,20,16,0,0," ",527,578,126,32,0,0.766954,0,0
2399,1993,0,0,2,266896.9,U129,13,111.1,1569.999,169.9981,101.378,85.8154,118.135,40.56811,9.742622,1,2.705748E+07,315298.6,23,3,0,0,0,1,14.84993,14.85419,0,0,117.1732,1559.991,246.7886,28,10,0,0," ",404,899,127,33,0,0.766954,0,0
2399,1994,0,0,2,266898.3,U348,43,111.1,1569.999,169.999,105.0061,90.73923,115.723,37.37807,-2.306571,1,2.802596E+07,308862.7,4,3,0,0,0,1,14.849,14.8549,0,0,128.6828,1530.355,259.317,20,16,0,0," ",527,551,126,32,0,0.766954,0,0
2399,1995,0,0,2,266898,TP17,145.15,111.35,1570.005,169.9981,83.8419,82.47431,101.6582,14.03951,-28.20089,1,2.237723E+07,271323.7,5,3,0,0,0,1,14.85939,14.861,0,0,148.3335,1460.985,242.9607,6,2,0,0," ",1708,458,127,33,0,0.766954,0,0
2399,1996,0,0,2,266910.1,TP17,145.15,111.75,1570.005,170.0058,83.66132,79.278,105.529,5.512428,-21.35781,1,2.233005E+07,281667.6,6,3,0,0,0,1,14.85943,14.86202,0,0,134.9654,1480.585,263.0793,6,2,0,0," ",1708,431,127,33,0,0.766954,0,0
2399,1997,0,0,2,266910.1,TP17,145.15,112.15,1570.005,170.0058,83.3072,81.74343,101.913,-7.89425,-25.85581,1,2.223553E+07,272016.1,7,3,0,0,0,1,14.85976,14.86131,0,0,152.3224,1472.049,251.2925,6,2,0,0," ",1708,405,127,33,0,0.766954,0,0
2399,1998,0,0,2,266909.7,U129,13,111.5,1569.999,170.0063,101.1761,86.47572,116.9995,32.84998,9.001324,1,2.700489E+07,312282.9,24,3,0,0,0,1,14.85015,14.85472,0,0,118.9429,1544.193,246.3985,28,10,0,0," ",404,872,127,33,0,0.766954,0,0
2399,1999,0,0,2,266908.2,U348,43,111.5,1569.999,170.0054,98.64804,88.38597,111.6105,26.88692,-4.916093,1,2.632997E+07,297897.6,5,3,0,0,0,1,14.84916,14.85527,0,0,124.2927,1500.982,251.6782,20,16,0,0," ",527,524,126,32,0,0.766954,0,0
2399,2000,0,0,2,266909.7,U348,43,111.9,1569.999,170.0063,99.87857,89.07413,112.1297,37.81598,3.510364,1,2.665856E+07,299285.1,6,3,0,0,0,1,14.84942,14.85569,0,0,127.5286,1498.673,268.6097,20,16,0,0," ",527,497,126,33,0,0.766954,0,0
2399,2001,0,0,2,266909.7,U129,13,111.9,1569.999,170.0063,99.1959,85.90792,115.4677,50.58791,8.447423,1,2.647635E+07,308194.5,25,3,0,0,0,1,14.85043,14.85484,0,0,117.3762,1546.746,243.6869,28,10,0,0," ",404,845,127,33,0,0.766954,0,0
2399,2002,0,0,2,266896.9,U129,13,112.3,1569.999,169.9981,100.4249,85.68537,117.2019,48.40927,5.029543,1,2.680308E+07,312808.2,26,3,0,0,0,1,14.85082,14.85561,0,0,115.237,1539.574,248.5929,28,10,0,0," ",404,818,127,33,0,0.766954,0,0
2399,2003,0,0,2,266896.9,U348,43,112.3,1569.999,169.9981,95.86033,86.59083,110.7049,24.8393,0.527722,1,2.558482E+07,295468.1,7,3,0,0,0,1,14.84956,14.85602,0,0,140.0421,1510.283,276.6063,20,16,0,0," ",525,470,128,33,0,0.766954,0,0
2399,2004,0,0,2,266897.9,TP17,145.15,112.55,1570.005,169.9981,86.02517,83.40176,103.1455,15.26259,-24.07661,1,2.295994E+07,275293.2,8,3,0,0,0,1,14.8599,14.86271,0,0,154.8914,1462.051,245.2551,6,2,0,0," ",1708,378,127,33,0,0.766954,0,0
2399,2005,0,0,2,266898,TP17,145.15,112.95,1570.005,169.9981,82.59462,81.53512,101.2994,10.784,-25.0636,1,2.204434E+07,270366.2,9,3,0,0,0,1,14.85997,14.86272,0,0,150.6034,1449.2,244.9922,6,2,0,0," ",1708,351,127,33,0,0.766954,0,0
2399,2006,0,0,2,266896.9,U129,13,112.7,1569.999,169.9981,102.3691,87.28568,117.2805,40.52468,14.92962,1,2.732199E+07,313018.1,27,3,0,0,0,1,14.85095,14.85617,0,0,123.2991,1528.104,273.2868,28,10,0,0," ",404,792,127,32,0,0.766954,0,0
2399,2007,0,0,2,266897.6,U348,43,112.7,1569.999,169.9986,96.91946,84.54079,114.6423,54.24759,-1.870705,1,2.586757E+07,305977.4,8,3,0,0,0,1,14.84984,14.85682,0,0,130.1248,1528.272,247.6635,20,16,0,0," ",526,443,126,33,0,0.766954,0,0
2399,2008,0,0,2,266896.9,U129,13,113.1,1569.999,169.9981,100.7142,87.16916,115.5387,51.7658,10.94468,1,2.68803E+07,308369.3,28,3,0,0,0,1,14.85109,14.85647,0,0,129.1068,1534.559,245.1037,28,10,0,0," ",404,765,127,32,0,0.766954,0,0
2399,2009,0,0,2,266898,TP17,145.15,113.35,1570.005,169.9981,81.0882,79.56694,101.9119,7.442716,-26.24687,1,2.164228E+07,272000.8,10,3,0,0,0,1,14.86004,14.8624,0,0,145.5017,1491.388,230.7876,6,2,0,0," ",1708,324,128,33,0,0.766954,0,0
